issue_date,applicant_id,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default,GDP,Unemployment,InterestRate,CPI,ConsumerSentiment,income_buckets
2021-05-19,202105_28,2021,5,MW,1.0,male,white,18-29,highschool,employed,38256.5306063872,560,13766.01,0.426,0.01,1,23425.91,6.1,1.64,266.625,88.3,
2021-05-01,202105_29,2021,5,W,1.0,female,black,18-29,highschool,employed,68004.44593398804,626,24620.39,0.198,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-07,202105_30,2021,5,S,1.0,male,asian,18-29,highschool,employed,51932.21059016264,607,18801.58,0.31,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-10,202105_31,2021,5,W,1.0,female,asian,18-29,highschool,employed,60212.12097112329,659,21799.25,0.298,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-12,202105_32,2021,5,NE,1.0,male,white,30-44,highschool,unemployed,39248.343164593236,633,14209.5,0.314,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-15,202105_33,2021,5,S,1.0,male,white,60+,highschool,unemployed,20913.35236367188,610,7571.49,0.215,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-07,202105_34,2021,5,MW,1.0,female,other,30-44,bachelor,employed,94650.70330121333,664,34267.42,0.23,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_35,2021,5,MW,1.0,male,hispanic,45-59,master,employed,102315.08704216765,604,37042.24,0.246,0.0453,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_36,2021,5,NE,1.0,male,other,18-29,highschool,employed,40546.84642440813,593,14679.62,0.32,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-16,202105_37,2021,5,NE,1.0,male,asian,30-44,highschool,employed,59486.324754527326,618,21536.48,0.298,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_38,2021,5,S,1.0,female,asian,18-29,master,self-employed,81528.441389803,568,29516.63,0.348,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-25,202105_39,2021,5,S,1.0,male,hispanic,45-59,highschool,employed,41676.83613858792,595,15088.72,0.352,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-25,202105_40,2021,5,S,1.0,female,white,60+,bachelor,employed,83169.09631893315,640,30110.61,0.167,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-27,202105_41,2021,5,W,1.0,female,white,30-44,bachelor,employed,97634.52431462205,629,35347.69,0.158,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-06,202105_42,2021,5,NE,1.0,male,white,30-44,bachelor,unemployed,19858.124774251897,584,7189.45,0.2,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-21,202105_43,2021,5,S,1.0,female,white,30-44,bachelor,employed,74723.02200124343,631,27052.79,0.326,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-14,202105_44,2021,5,S,1.0,male,asian,18-29,bachelor,self-employed,87596.01268849865,649,31713.34,0.426,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-17,202105_45,2021,5,NE,1.0,male,asian,45-59,bachelor,employed,83142.48092149767,640,30100.98,0.272,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-20,202105_46,2021,5,NE,1.0,female,white,60+,highschool,employed,63292.74182041038,667,22914.56,0.286,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-21,202105_47,2021,5,NE,1.0,female,white,18-29,bachelor,employed,92689.1242039189,645,33557.25,0.326,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-10,202105_48,2021,5,NE,1.0,female,white,30-44,bachelor,self-employed,90141.14551495318,529,32634.78,0.288,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-03,202105_49,2021,5,MW,1.0,female,black,45-59,highschool,employed,45008.7739921983,681,16295.02,0.314,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-05,202105_50,2021,5,NE,1.0,male,white,18-29,highschool,self-employed,32691.475938842534,629,11835.65,0.333,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-15,202105_51,2021,5,S,1.0,male,black,45-59,highschool,employed,49395.44318162352,590,17883.17,0.217,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-23,202105_52,2021,5,W,1.0,male,asian,18-29,highschool,unemployed,35912.27324014812,562,13001.71,0.28,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-08,202105_53,2021,5,MW,1.0,female,white,45-59,bachelor,unemployed,24181.425416586608,606,8754.66,0.22,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-25,202105_54,2021,5,S,1.0,female,white,45-59,highschool,employed,53000.229369446024,574,19188.25,0.3,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_55,2021,5,W,1.0,female,black,60+,master,unemployed,13251.986654846842,514,4797.76,0.106,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-15,202105_56,2021,5,MW,1.0,male,black,30-44,bachelor,employed,75887.81023353142,626,27474.49,0.256,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_57,2021,5,S,1.0,female,white,30-44,highschool,employed,68668.18112666362,613,24860.69,0.292,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_58,2021,5,W,1.0,female,white,30-44,other,employed,43012.62931216136,599,15572.33,0.318,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-13,202105_59,2021,5,S,1.0,female,black,30-44,bachelor,employed,57127.57060349336,620,20682.52,0.372,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_60,2021,5,S,1.0,female,white,60+,master,self-employed,78838.82787087714,680,28542.88,0.22,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-09,202105_61,2021,5,NE,1.0,female,white,18-29,master,employed,85571.79423308454,619,30980.49,0.262,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-02,202105_62,2021,5,NE,1.0,female,white,30-44,highschool,unemployed,27854.50217705276,605,10084.47,0.362,0.01,0,23425.91,5.8,1.62,268.404,82.9,
2021-05-01,202105_63,2021,5,S,1.0,female,white,30-44,bachelor,employed,62736.16808317117,582,22713.06,0.126,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-26,202105_64,2021,5,NE,1.0,male,black,60+,bachelor,employed,60072.744601447805,605,21748.79,0.266,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-12,202105_65,2021,5,MW,1.0,male,white,45-59,highschool,self-employed,42096.65656092172,560,15240.71,0.356,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-23,202105_66,2021,5,W,1.0,female,white,45-59,highschool,employed,46546.02587421418,680,16851.56,0.374,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-27,202105_67,2021,5,W,1.0,male,other,18-29,highschool,unemployed,14519.266448035556,549,5256.57,0.262,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_68,2021,5,MW,1.0,female,other,45-59,master,employed,99317.11773719982,643,35956.86,0.262,0.0419,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-07,202105_69,2021,5,NE,1.0,male,white,45-59,highschool,unemployed,27593.99941722186,534,9990.16,0.418,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-27,202105_70,2021,5,W,1.0,female,black,30-44,phd,employed,130915.83310987355,590,47396.88,0.13,0.0498,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-09,202105_71,2021,5,MW,1.0,male,hispanic,30-44,highschool,employed,39485.66379172633,593,14295.42,0.36,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_72,2021,5,MW,1.0,male,other,30-44,bachelor,employed,65669.3611012298,648,23774.99,0.048,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-11,202105_73,2021,5,W,1.0,male,asian,45-59,master,employed,110173.49581511173,619,39887.31,0.298,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-07,202105_74,2021,5,W,1.0,male,hispanic,18-29,highschool,self-employed,45890.4546065595,561,16614.22,0.214,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-08,202105_75,2021,5,MW,1.0,female,white,18-29,highschool,employed,47568.83493730578,641,17221.86,0.35,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-05,202105_76,2021,5,NE,1.0,female,hispanic,45-59,highschool,employed,74241.37243075755,647,26878.41,0.165,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-16,202105_77,2021,5,S,1.0,female,black,30-44,other,employed,36568.178719414434,587,13239.18,0.215,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-01,202105_78,2021,5,S,1.0,female,white,45-59,bachelor,unemployed,24952.927602979507,635,9033.98,0.19,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-27,202105_79,2021,5,NE,1.0,male,asian,45-59,phd,employed,134993.41732428598,696,48873.13,0.316,0.0526,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-16,202105_80,2021,5,MW,1.0,female,white,30-44,bachelor,employed,71776.11617948324,561,25985.89,0.306,0.01,0,23425.91,5.8,1.62,268.404,82.9,
2021-05-24,202105_81,2021,5,NE,1.0,female,other,45-59,phd,employed,123047.07390459345,647,44548.07,0.382,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-16,202105_82,2021,5,W,1.0,male,white,18-29,highschool,employed,61092.110272177124,713,22117.84,0.166,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-05,202105_83,2021,5,NE,1.0,female,hispanic,45-59,bachelor,unemployed,34843.41386802335,602,12614.74,0.188,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-17,202105_84,2021,5,W,1.0,male,white,18-29,bachelor,employed,90731.71768795759,626,32848.59,0.322,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-10,202105_85,2021,5,NE,1.0,female,hispanic,45-59,other,employed,33287.08154127062,665,12051.28,0.378,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-11,202105_86,2021,5,NE,1.0,male,white,45-59,bachelor,employed,82666.94843626714,640,29928.81,0.215,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-09,202105_87,2021,5,MW,1.0,female,white,30-44,highschool,employed,56599.36434274457,687,20491.28,0.352,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-11,202105_88,2021,5,MW,1.0,female,black,30-44,phd,employed,75614.00990260736,584,27375.36,0.354,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_89,2021,5,NE,1.0,male,white,45-59,other,employed,61338.48499569808,706,22207.04,0.278,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-18,202105_90,2021,5,S,1.0,female,white,45-59,bachelor,employed,88152.39400087054,676,31914.77,0.266,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-01,202105_91,2021,5,NE,1.0,female,white,30-44,master,employed,81205.5828453411,574,29399.74,0.206,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-04,202105_92,2021,5,NE,1.0,female,white,45-59,highschool,employed,56963.30053256353,585,20623.04,0.136,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-06,202105_93,2021,5,MW,1.0,male,black,18-29,bachelor,unemployed,25246.58820573422,626,9140.3,0.298,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-14,202105_94,2021,5,MW,1.0,male,white,30-44,bachelor,self-employed,77716.45413039274,578,28136.53,0.196,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-22,202105_95,2021,5,NE,1.0,female,asian,45-59,master,unemployed,47382.88162211819,634,17154.54,0.246,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-02,202105_96,2021,5,NE,1.0,female,white,60+,highschool,employed,56455.916667981925,648,20439.35,0.18,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-09,202105_97,2021,5,W,1.0,female,other,60+,bachelor,employed,91579.07578256654,708,33155.37,0.262,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-04,202105_98,2021,5,S,1.0,female,white,30-44,bachelor,employed,65960.0745652274,654,23880.24,0.178,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-05-06,202105_99,2021,5,NE,1.0,female,other,45-59,bachelor,self-employed,64575.66879359828,642,23379.03,0.304,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-12,202106_0,2021,6,W,1.0,male,white,30-44,highschool,unemployed,29467.11371367954,554,10668.3,0.276,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-14,202106_1,2021,6,NE,1.0,female,white,30-44,highschool,employed,60949.11834052124,616,22066.07,0.192,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-11,202106_2,2021,6,MW,1.0,male,black,30-44,phd,employed,112469.79290526874,604,40718.66,0.278,0.0561,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-21,202106_3,2021,6,S,1.0,male,asian,45-59,bachelor,unemployed,8145.577568333435,630,2949.03,0.324,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-09,202106_4,2021,6,NE,1.0,male,white,30-44,other,employed,57437.30374648023,612,20794.65,0.284,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-04,202106_5,2021,6,NE,1.0,male,black,30-44,bachelor,employed,62365.93251085416,569,22579.02,0.278,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-16,202106_6,2021,6,S,1.0,male,white,60+,highschool,employed,40619.70455574409,566,14705.99,0.304,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-22,202106_7,2021,6,S,1.0,female,white,45-59,highschool,employed,48318.77541093606,685,17493.37,0.17,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-03,202106_8,2021,6,W,1.0,male,white,30-44,highschool,employed,58756.56863671474,578,21272.28,0.288,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-23,202106_9,2021,6,S,1.0,male,black,18-29,master,employed,85451.346393777,620,30936.88,0.36,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-20,202106_10,2021,6,MW,1.0,male,white,60+,bachelor,self-employed,61174.65041262584,616,22147.72,0.231,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-22,202106_11,2021,6,NE,1.0,female,black,18-29,highschool,unemployed,15161.104656739513,625,5488.94,0.298,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-22,202106_12,2021,6,NE,1.0,female,other,60+,highschool,employed,59969.13900184163,628,21711.28,0.219,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-15,202106_13,2021,6,S,1.0,male,white,18-29,phd,self-employed,94658.5724655236,646,34270.27,0.248,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-04,202106_14,2021,6,MW,1.0,female,hispanic,18-29,highschool,employed,51757.87366038545,650,18738.47,0.266,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-11,202106_15,2021,6,W,1.0,male,white,30-44,highschool,employed,67489.54843155437,625,24433.97,0.217,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-11,202106_16,2021,6,NE,1.0,male,white,60+,bachelor,employed,67981.80162499115,701,24612.19,0.224,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-18,202106_17,2021,6,W,1.0,male,white,45-59,bachelor,employed,76610.78084286538,619,27736.23,0.18,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-02,202106_18,2021,6,NE,1.0,female,white,30-44,other,employed,33167.09957269443,518,12007.85,0.219,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-16,202106_19,2021,6,S,1.0,female,white,45-59,other,unemployed,17826.401749012948,529,6453.89,0.39,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-14,202106_20,2021,6,S,1.0,female,asian,30-44,highschool,self-employed,48727.161745102196,598,17641.22,0.322,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-06,202106_21,2021,6,S,1.0,female,asian,30-44,master,employed,101223.20757933862,583,36646.94,0.342,0.0337,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-25,202106_22,2021,6,W,1.0,female,other,30-44,other,employed,54613.49920167148,637,19772.32,0.192,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-14,202106_23,2021,6,NE,1.0,female,white,30-44,master,employed,112250.5602156622,680,40639.29,0.37,0.0192,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-06,202106_24,2021,6,MW,1.0,female,white,45-59,bachelor,employed,42855.90432155476,640,15515.59,0.314,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-25,202106_25,2021,6,NE,1.0,female,hispanic,18-29,highschool,employed,36165.28155777876,572,13093.31,0.276,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-18,202106_26,2021,6,S,1.0,female,white,30-44,other,employed,49554.99377949211,589,17940.93,0.214,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-08,202106_27,2021,6,NE,1.0,male,white,18-29,bachelor,self-employed,90064.62118351387,650,32607.07,0.238,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-23,202106_28,2021,6,MW,1.0,female,asian,18-29,highschool,employed,70465.74334364309,588,25511.48,0.35,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-03,202106_29,2021,6,NE,1.0,female,white,18-29,highschool,unemployed,26708.571581760545,624,9669.59,0.286,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-12,202106_30,2021,6,MW,1.0,male,white,18-29,bachelor,self-employed,70129.40493084532,648,25389.71,0.316,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-18,202106_31,2021,6,S,1.0,male,hispanic,45-59,bachelor,employed,76997.23074215889,638,27876.14,0.294,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-24,202106_32,2021,6,W,1.0,female,white,18-29,highschool,employed,76441.38619389052,612,27674.91,0.488,0.01,1,23425.91,5.8,1.62,268.404,82.9,
2021-06-01,202106_33,2021,6,W,1.0,female,white,45-59,bachelor,employed,94501.9884182775,599,35256.2,0.244,0.0178,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-09,202106_34,2021,6,MW,1.0,male,white,30-44,bachelor,employed,85421.51316394389,650,31868.52,0.246,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-26,202106_35,2021,6,W,1.0,male,white,30-44,bachelor,employed,85330.38242863107,654,31834.52,0.402,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-16,202106_36,2021,6,W,1.0,male,white,18-29,master,employed,116805.85719356613,601,43577.19,0.395,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-24,202106_37,2021,6,W,1.0,male,other,30-44,highschool,self-employed,53872.41300268267,668,20098.38,0.256,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-18,202106_38,2021,6,MW,1.0,female,white,30-44,highschool,employed,48049.859229752765,558,17926.14,0.254,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-13,202106_39,2021,6,W,1.0,female,asian,18-29,highschool,self-employed,73571.96385323655,557,27447.76,0.384,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-07,202106_40,2021,6,MW,1.0,female,white,60+,bachelor,self-employed,82409.08116128172,630,30744.66,0.152,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-23,202106_41,2021,6,S,1.0,female,white,18-29,highschool,employed,60971.37371645282,647,22746.81,0.318,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-10,202106_42,2021,6,S,1.0,male,white,45-59,bachelor,employed,91600.09464008745,553,34173.58,0.3,0.0238,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-13,202106_43,2021,6,W,1.0,male,white,45-59,bachelor,unemployed,24108.90890435025,607,8994.4,0.096,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-19,202106_44,2021,6,W,1.0,female,white,45-59,highschool,employed,51675.647418732275,642,19278.82,0.354,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-14,202106_45,2021,6,S,1.0,male,white,18-29,highschool,employed,41140.017960587735,681,15348.26,0.274,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-27,202106_46,2021,6,S,1.0,female,other,30-44,highschool,employed,46613.40200428345,629,17390.23,0.2,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-13,202106_47,2021,6,NE,1.0,male,asian,30-44,bachelor,employed,115943.46181701824,651,43255.45,0.198,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-14,202106_48,2021,6,MW,1.0,female,asian,45-59,bachelor,employed,78942.10758594399,672,29451.22,0.302,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-14,202106_49,2021,6,NE,1.0,female,white,18-29,highschool,employed,56007.92019743804,669,20895.08,0.238,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-06,202106_50,2021,6,MW,1.0,male,white,18-29,master,employed,108339.39999267581,697,40418.58,0.224,0.0265,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-15,202106_51,2021,6,W,1.0,male,white,18-29,highschool,employed,65309.2070146014,610,24365.14,0.302,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-26,202106_52,2021,6,S,1.0,female,white,60+,highschool,employed,79062.62669623792,574,29496.18,0.154,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-19,202106_53,2021,6,NE,1.0,male,white,30-44,bachelor,employed,85447.24601225427,581,31878.12,0.292,0.0323,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-04,202106_54,2021,6,MW,1.0,female,black,30-44,highschool,employed,68686.79009126675,575,25625.23,0.205,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-27,202106_55,2021,6,W,1.0,female,asian,45-59,other,employed,67058.97891615696,666,25017.94,0.186,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-26,202106_56,2021,6,MW,1.0,male,white,30-44,phd,unemployed,15204.612283629287,574,5672.44,0.302,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-08,202106_57,2021,6,NE,1.0,female,white,30-44,highschool,employed,46910.858902699445,521,17501.21,0.23,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-20,202106_58,2021,6,S,1.0,male,black,45-59,bachelor,employed,49226.135631589415,545,18364.97,0.158,0.0151,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-08,202106_59,2021,6,NE,1.0,male,white,30-44,master,employed,102270.54610020384,626,38154.45,0.25,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-21,202106_60,2021,6,NE,1.0,female,white,30-44,bachelor,unemployed,31678.608777987713,625,11818.45,0.242,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-13,202106_61,2021,6,S,1.0,female,white,18-29,master,employed,97427.40574631843,666,36347.6,0.322,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-16,202106_62,2021,6,S,1.0,female,hispanic,45-59,bachelor,employed,73044.65155666771,668,27251.04,0.236,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-15,202106_63,2021,6,MW,1.0,male,white,60+,bachelor,employed,80013.49611547597,631,29850.93,0.276,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-21,202106_64,2021,6,NE,1.0,female,white,18-29,master,employed,106315.96815646786,570,39663.69,0.314,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-16,202106_65,2021,6,NE,1.0,female,hispanic,30-44,highschool,unemployed,23234.187709704114,614,8668.06,0.198,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-26,202106_66,2021,6,NE,1.0,female,white,30-44,highschool,employed,51630.287996240404,624,19261.9,0.258,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-11,202106_67,2021,6,S,1.0,female,other,30-44,phd,self-employed,99784.45845183713,698,37226.95,0.272,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-22,202106_68,2021,6,W,1.0,female,black,30-44,other,employed,47845.335086839405,608,17849.83,0.244,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-11,202106_69,2021,6,S,1.0,female,white,45-59,bachelor,employed,88351.17580497393,592,32961.5,0.248,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-12,202106_70,2021,6,S,1.0,female,white,30-44,master,employed,91373.8020932813,579,34089.16,0.346,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-18,202106_71,2021,6,W,1.0,female,white,45-59,bachelor,employed,89204.82880928674,618,33279.97,0.26,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-04,202106_72,2021,6,NE,1.0,female,white,18-29,bachelor,employed,108796.84539217151,626,40589.24,0.3,0.0342,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-26,202106_73,2021,6,NE,1.0,male,black,45-59,bachelor,employed,77443.4343262645,594,28892.11,0.268,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-08,202106_74,2021,6,MW,1.0,male,white,45-59,bachelor,employed,73773.16198174247,662,27522.82,0.186,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-25,202106_75,2021,6,NE,1.0,male,hispanic,30-44,highschool,employed,51068.36661476914,619,19052.26,0.28,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-01,202106_76,2021,6,MW,1.0,male,hispanic,30-44,highschool,employed,71688.99691650909,645,26745.28,0.27,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-09,202106_77,2021,6,MW,1.0,female,white,30-44,highschool,employed,57608.74225873371,668,21492.3,0.188,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-02,202106_78,2021,6,S,1.0,male,white,30-44,highschool,unemployed,19389.65486419915,607,7233.77,0.282,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-13,202106_79,2021,6,NE,1.0,female,white,45-59,bachelor,employed,77103.14083362237,560,28765.15,0.205,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-18,202106_80,2021,6,S,1.0,male,white,45-59,highschool,self-employed,36259.86926063292,581,13527.6,0.18,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-17,202106_81,2021,6,NE,1.0,female,other,30-44,bachelor,unemployed,24910.210647834763,585,9293.34,0.35,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-08,202106_82,2021,6,MW,1.0,female,white,30-44,master,employed,97019.90204922583,708,36195.57,0.168,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-15,202106_83,2021,6,NE,1.0,male,asian,45-59,highschool,employed,55649.68888096372,606,20761.43,0.35,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-12,202106_84,2021,6,MW,1.0,female,white,30-44,master,employed,96365.61426145442,730,35951.47,0.356,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-14,202106_85,2021,6,MW,1.0,female,hispanic,30-44,phd,unemployed,28638.45655617727,579,10684.25,0.328,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-19,202106_86,2021,6,MW,1.0,male,white,60+,highschool,employed,44881.269306071496,548,16744.02,0.254,0.01,1,23425.91,5.9,1.52,270.71,85.5,
2021-06-16,202106_87,2021,6,W,1.0,male,asian,45-59,bachelor,employed,93966.26041913743,656,35056.34,0.376,0.01,1,23425.91,5.9,1.52,270.71,85.5,
